销售日期,扫码销售时间,单品编码,销量(千克),销售单价(元/千克),批发价格(元/千克),分类名称,分类编码,平均损耗值
2020-07-14,15:14:11.583,102900005116257,0.489,8.0,5.67,茄类,1011010501,6.68
2020-07-14,15:43:06.076,102900005116257,0.815,7.5,5.67,茄类,1011010501,6.68
2020-07-14,15:43:29.841,102900005116509,0.553,4.0,2.16,茄类,1011010501,6.68
2020-07-14,15:44:26.190,102900005116509,0.628,4.0,2.16,茄类,1011010501,6.68
2020-07-14,15:45:23.151,102900005116257,0.489,8.0,5.67,茄类,1011010501,6.68
2020-07-14,15:46:14.159,102900011009444,0.551,10.0,4.27,茄类,1011010501,6.68
2020-07-14,16:09:59.326,102900005116257,0.664,8.0,5.67,茄类,1011010501,6.68
2020-07-14,16:20:21.838,102900005116509,0.955,3.7,2.16,茄类,1011010501,6.68
2020-07-14,16:27:28.573,102900011009444,0.661,10.0,4.27,茄类,1011010501,6.68
2020-07-14,16:30:44.656,102900005116257,0.539,8.0,5.67,茄类,1011010501,6.68
2020-07-14,16:32:44.733,102900005116509,0.704,4.0,2.16,茄类,1011010501,6.68
2020-07-14,16:44:00.095,102900005116509,0.804,4.0,2.16,茄类,1011010501,6.68
2020-07-14,16:48:10.517,102900005116509,0.402,4.0,2.16,茄类,1011010501,6.68
2020-07-14,17:18:50.885,102900005116509,0.427,4.0,2.16,茄类,1011010501,6.68
2020-07-14,17:33:10.639,102900005116509,0.93,4.0,2.16,茄类,1011010501,6.68
2020-07-14,17:34:52.584,102900005116257,0.689,8.0,5.67,茄类,1011010501,6.68
2020-07-14,17:41:38.061,102900005116257,0.564,8.0,5.67,茄类,1011010501,6.68
2020-07-14,17:46:40.986,102900011009444,0.381,10.0,4.27,茄类,1011010501,6.68
2020-07-14,17:47:09.936,102900011009444,0.511,10.0,4.27,茄类,1011010501,6.68
2020-07-14,18:04:16.165,102900005116257,0.351,8.0,5.67,茄类,1011010501,6.68
2020-07-14,18:10:32.545,102900005116257,0.301,8.0,5.67,茄类,1011010501,6.68
2020-07-14,18:15:23.076,102900005116257,0.965,8.0,5.67,茄类,1011010501,6.68
2020-07-14,18:18:03.487,102900011009444,0.651,10.0,4.27,茄类,1011010501,6.68
2020-07-14,18:19:28.292,102900005116257,0.351,8.0,5.67,茄类,1011010501,6.68
2020-07-14,18:24:03.326,102900005116509,0.327,4.0,2.16,茄类,1011010501,6.68
2020-07-14,18:29:30.157,102900011009444,0.361,10.0,4.27,茄类,1011010501,6.68
2020-07-14,18:53:06.547,102900011009444,0.251,10.0,4.27,茄类,1011010501,6.68
2020-07-14,19:04:24.842,102900005116509,0.427,4.0,2.16,茄类,1011010501,6.68
2020-07-14,19:10:11.564,102900005116257,0.313,8.0,5.67,茄类,1011010501,6.68
2020-07-14,19:17:07.320,102900005116257,0.288,8.0,5.67,茄类,1011010501,6.68
2020-07-14,19:31:32.697,102900005116257,0.614,8.0,5.67,茄类,1011010501,6.68
2020-07-14,19:40:42.675,102900005116509,0.628,4.0,2.16,茄类,1011010501,6.68
2020-07-14,19:52:10.389,102900011009444,0.611,10.0,4.27,茄类,1011010501,6.68
2020-07-14,20:07:43.871,102900005116257,0.439,8.0,5.67,茄类,1011010501,6.68
2020-07-14,20:11:10.803,102900011009444,0.601,10.0,4.27,茄类,1011010501,6.68
2020-07-14,20:15:46.852,102900011009444,0.311,10.0,4.27,茄类,1011010501,6.68
2020-07-14,20:16:12.639,102900005116257,0.363,8.0,5.67,茄类,1011010501,6.68
2020-07-14,20:35:33.326,102900005116257,0.564,7.0,5.67,茄类,1011010501,6.68
2020-07-14,20:49:09.901,102900005116509,0.251,4.0,2.16,茄类,1011010501,6.68
2020-07-14,21:29:29.305,102900005116257,0.363,8.0,5.67,茄类,1011010501,6.68
2020-07-15,09:17:15.186,102900005116257,0.865,8.0,5.69,茄类,1011010501,6.68
2020-07-15,09:31:52.373,102900011009444,1.263,10.0,4.19,茄类,1011010501,6.68
2020-07-15,10:08:26.202,102900005116509,0.546,4.6,2.49,茄类,1011010501,6.68
2020-07-15,10:09:36.655,102900011009444,0.281,10.0,4.19,茄类,1011010501,6.68
2020-07-15,10:14:10.601,102900005116509,0.633,4.6,2.49,茄类,1011010501,6.68
2020-07-15,10:20:23.280,102900011009444,0.331,10.0,4.19,茄类,1011010501,6.68
2020-07-15,10:30:03.305,102900005116509,0.699,4.6,2.49,茄类,1011010501,6.68
2020-07-15,10:35:17.795,102900005116257,0.426,8.0,5.69,茄类,1011010501,6.68
2020-07-15,10:40:32.215,102900011009444,0.832,10.0,4.19,茄类,1011010501,6.68
2020-07-15,10:43:25.504,102900011009444,0.501,10.0,4.19,茄类,1011010501,6.68
2020-07-15,10:47:40.277,102900005116257,0.414,6.9,5.69,茄类,1011010501,6.68
2020-07-15,10:59:50.123,102900011009444,0.541,10.0,4.19,茄类,1011010501,6.68
2020-07-15,11:05:36.295,102900005116509,0.633,4.6,2.49,茄类,1011010501,6.68
2020-07-15,11:19:23.248,102900005116509,0.633,4.6,2.49,茄类,1011010501,6.68
2020-07-15,11:29:16.256,102900011009444,0.271,10.0,4.19,茄类,1011010501,6.68
2020-07-15,11:29:16.369,102900005116257,0.226,8.0,5.69,茄类,1011010501,6.68
2020-07-15,11:52:10.423,102900011009444,0.371,10.0,4.19,茄类,1011010501,6.68
2020-07-15,11:53:18.826,102900005116509,0.546,4.6,2.49,茄类,1011010501,6.68
2020-07-15,11:58:45.461,102900011009444,0.681,10.0,4.19,茄类,1011010501,6.68
2020-07-15,13:02:40.075,102900005116509,0.349,4.6,2.49,茄类,1011010501,6.68
2020-07-15,13:11:52.983,102900005116509,0.742,4.6,2.49,茄类,1011010501,6.68
2020-07-15,13:31:16.698,102900005116257,0.514,8.0,5.69,茄类,1011010501,6.68
2020-07-15,13:31:41.748,102900005116257,0.464,8.0,5.69,茄类,1011010501,6.68
2020-07-15,13:44:43.373,102900005116509,1.572,4.6,2.49,茄类,1011010501,6.68
2020-07-15,14:20:06.076,102900011009444,0.601,10.0,4.19,茄类,1011010501,6.68
2020-07-15,15:06:00.156,102900005116257,0.351,8.0,5.69,茄类,1011010501,6.68
2020-07-15,15:41:02.186,102900005116509,0.611,4.6,2.49,茄类,1011010501,6.68
2020-07-15,15:51:49.655,102900011009444,0.311,10.0,4.19,茄类,1011010501,6.68
2020-07-15,16:08:27.420,102900011009444,0.601,10.0,4.19,茄类,1011010501,6.68
2020-07-15,16:34:43.701,102900005116257,0.464,8.0,5.69,茄类,1011010501,6.68
2020-07-15,16:38:57.015,102900011009444,0.321,10.0,4.19,茄类,1011010501,6.68
2020-07-15,16:53:51.332,102900005116257,0.326,8.0,5.69,茄类,1011010501,6.68
2020-07-15,17:01:56.326,102900005116509,0.873,4.6,2.49,茄类,1011010501,6.68
2020-07-15,17:10:06.634,102900005116257,0.526,8.0,5.69,茄类,1011010501,6.68
2020-07-15,17:10:50.717,102900005116257,0.501,8.0,5.69,茄类,1011010501,6.68
2020-07-15,17:14:04.811,102900005116509,0.524,4.6,2.49,茄类,1011010501,6.68
2020-07-15,17:27:27.003,102900011009444,0.341,10.0,4.19,茄类,1011010501,6.68
2020-07-15,17:28:10.409,102900005116509,0.721,4.6,2.49,茄类,1011010501,6.68
2020-07-15,17:41:18.342,102900005116257,0.689,8.0,5.69,茄类,1011010501,6.68
2020-07-15,17:43:29.170,102900005116257,0.464,8.0,5.69,茄类,1011010501,6.68
2020-07-15,17:45:41.998,102900005116509,0.59,4.6,2.49,茄类,1011010501,6.68
2020-07-15,17:57:12.535,102900005116257,0.79,8.0,5.69,茄类,1011010501,6.68
2020-07-15,18:06:37.413,102900005116509,1.114,4.6,2.49,茄类,1011010501,6.68
2020-07-15,18:13:59.764,102900005116257,0.451,8.0,5.69,茄类,1011010501,6.68
2020-07-15,18:18:05.292,102900005116257,0.213,8.0,5.69,茄类,1011010501,6.68
2020-07-15,18:22:51.260,102900005116257,0.213,8.0,5.69,茄类,1011010501,6.68
2020-07-15,18:30:50.170,102900005116509,0.546,4.6,2.49,茄类,1011010501,6.68
2020-07-15,18:42:02.295,102900011009444,0.551,10.0,4.19,茄类,1011010501,6.68
2020-07-15,18:52:18.143,102900005116257,0.263,8.0,5.69,茄类,1011010501,6.68
2020-07-15,18:52:18.203,102900011009444,0.351,10.0,4.19,茄类,1011010501,6.68
2020-07-15,19:15:27.733,102900005116509,0.655,4.6,2.49,茄类,1011010501,6.68
2020-07-15,19:15:48.890,102900005116509,0.437,4.6,2.49,茄类,1011010501,6.68
2020-07-15,19:18:05.623,102900011009444,0.361,10.0,4.19,茄类,1011010501,6.68
2020-07-15,19:42:26.155,102900005116257,0.702,8.0,5.69,茄类,1011010501,6.68
2020-07-15,19:55:39.483,102900005116257,0.263,8.0,5.69,茄类,1011010501,6.68
2020-07-15,20:01:01.201,102900005116509,0.873,4.6,2.49,茄类,1011010501,6.68
2020-07-15,20:02:36.834,102900005116257,0.476,8.0,5.69,茄类,1011010501,6.68
2020-07-15,20:03:18.163,102900005116509,0.939,4.6,2.49,茄类,1011010501,6.68
2020-07-15,20:04:33.165,102900005116257,0.602,8.0,5.69,茄类,1011010501,6.68
2020-07-15,20:07:57.396,102900005116257,0.464,8.0,5.69,茄类,1011010501,6.68
2020-07-15,20:17:23.592,102900011009444,0.501,10.0,4.19,茄类,1011010501,6.68
2020-07-15,20:22:40.883,102900005116257,0.338,8.0,5.69,茄类,1011010501,6.68
2020-07-15,20:25:04.687,102900005116257,0.451,8.0,5.69,茄类,1011010501,6.68
2020-07-15,20:29:43.889,102900005116257,0.426,8.0,5.69,茄类,1011010501,6.68
2020-07-15,20:30:28.248,102900011009444,0.681,10.0,4.19,茄类,1011010501,6.68
2020-07-15,20:31:45.030,102900005116257,0.351,8.0,5.69,茄类,1011010501,6.68
2020-07-15,20:39:15.631,102900005116509,0.393,4.6,2.49,茄类,1011010501,6.68
2020-07-15,20:53:20.539,102900005116257,0.539,8.0,5.69,茄类,1011010501,6.68
2020-07-15,21:19:29.389,102900005116257,0.526,8.0,5.69,茄类,1011010501,6.68
2020-07-15,22:00:53.483,102900005116257,0.551,8.0,5.69,茄类,1011010501,6.68
2020-07-16,09:28:09.873,102900005116257,0.576,8.0,5.66,茄类,1011010501,6.68
2020-07-16,09:32:31.160,102900005116257,0.313,8.0,5.66,茄类,1011010501,6.68
2020-07-16,09:56:23.274,102900005116509,0.459,4.6,2.46,茄类,1011010501,6.68
2020-07-16,10:06:20.545,102900005116257,0.338,8.0,5.66,茄类,1011010501,6.68
2020-07-16,10:13:10.309,102900011009444,0.341,10.0,4.7,茄类,1011010501,6.68
2020-07-16,10:15:34.089,102900011009444,0.381,10.0,4.7,茄类,1011010501,6.68
2020-07-16,10:18:14.514,102900005116257,0.652,8.0,5.66,茄类,1011010501,6.68
2020-07-16,10:36:41.947,102900011009444,0.341,10.0,4.7,茄类,1011010501,6.68
2020-07-16,10:46:07.731,102900011009444,0.611,10.0,4.7,茄类,1011010501,6.68
2020-07-16,10:55:03.179,102900005116509,0.852,4.6,2.46,茄类,1011010501,6.68
2020-07-16,10:59:39.748,102900011009444,0.611,10.0,4.7,茄类,1011010501,6.68
2020-07-16,11:02:51.326,102900005116257,0.551,8.0,5.66,茄类,1011010501,6.68
2020-07-16,11:04:08.978,102900011009444,0.301,10.0,4.7,茄类,1011010501,6.68
2020-07-16,11:16:36.061,102900011009444,0.691,10.0,4.7,茄类,1011010501,6.68
2020-07-16,11:34:09.655,102900005116509,0.48,3.9,2.46,茄类,1011010501,6.68
2020-07-16,11:38:21.949,102900005116509,1.157,4.6,2.46,茄类,1011010501,6.68
2020-07-16,11:51:44.959,102900005116509,0.677,4.6,2.46,茄类,1011010501,6.68
2020-07-16,12:03:32.655,102900005116257,0.589,8.0,5.66,茄类,1011010501,6.68
2020-07-16,12:07:44.092,102900011009444,0.311,10.0,4.7,茄类,1011010501,6.68
2020-07-16,12:43:13.951,102900011009444,0.341,10.0,4.7,茄类,1011010501,6.68
2020-07-16,12:44:55.772,102900005116509,0.677,4.6,2.46,茄类,1011010501,6.68
2020-07-16,12:45:00.291,102900005116509,1.048,4.6,2.46,茄类,1011010501,6.68
2020-07-16,13:09:59.389,102900011009444,0.541,10.0,4.7,茄类,1011010501,6.68
2020-07-16,13:23:24.597,102900005116509,0.48,4.6,2.46,茄类,1011010501,6.68
2020-07-16,13:47:58.733,102900011009444,0.301,10.0,4.7,茄类,1011010501,6.68
2020-07-16,14:14:14.541,102900005116257,0.451,8.0,5.66,茄类,1011010501,6.68
2020-07-16,14:14:52.232,102900011009444,0.301,10.0,4.7,茄类,1011010501,6.68
2020-07-16,14:37:20.139,102900011009444,0.311,10.0,4.7,茄类,1011010501,6.68
2020-07-16,15:12:11.733,102900005116257,0.689,7.2,5.66,茄类,1011010501,6.68
2020-07-16,15:43:40.295,102900005116509,0.459,4.6,2.46,茄类,1011010501,6.68
2020-07-16,16:21:49.143,102900005116257,0.288,8.0,5.66,茄类,1011010501,6.68
2020-07-16,16:33:03.905,102900005116509,0.568,4.6,2.46,茄类,1011010501,6.68
2020-07-16,16:38:58.160,102900005116509,0.437,4.6,2.46,茄类,1011010501,6.68
2020-07-16,16:59:09.126,102900011009444,0.681,10.0,4.7,茄类,1011010501,6.68
2020-07-16,17:17:05.467,102900005116257,0.702,7.0,5.66,茄类,1011010501,6.68
2020-07-16,17:23:16.108,102900005116509,0.371,4.2,2.46,茄类,1011010501,6.68
2020-07-16,17:51:52.983,102900005116257,0.276,8.0,5.66,茄类,1011010501,6.68
2020-07-16,17:59:42.519,102900011009444,0.341,10.0,4.7,茄类,1011010501,6.68
2020-07-16,18:19:45.967,102900011009444,0.331,10.0,4.7,茄类,1011010501,6.68
2020-07-16,18:35:26.248,102900005116257,0.263,8.0,5.66,茄类,1011010501,6.68
2020-07-16,18:36:10.826,102900005116509,0.699,4.6,2.46,茄类,1011010501,6.68
2020-07-16,18:46:40.399,102900005116257,0.313,2.4,5.66,茄类,1011010501,6.68
2020-07-16,18:53:02.192,102900005116257,0.464,8.0,5.66,茄类,1011010501,6.68
2020-07-16,19:00:35.701,102900011009444,0.701,10.0,4.7,茄类,1011010501,6.68
2020-07-16,19:19:22.503,102900005116509,0.459,4.6,2.46,茄类,1011010501,6.68
2020-07-16,19:41:10.323,102900005116257,0.313,8.0,5.66,茄类,1011010501,6.68
2020-07-16,19:55:23.022,102900005116257,0.326,8.0,5.66,茄类,1011010501,6.68
2020-07-16,19:58:23.404,102900011009444,0.561,10.0,4.7,茄类,1011010501,6.68
2020-07-16,20:37:34.247,102900005116509,0.415,4.6,2.46,茄类,1011010501,6.68
2020-07-16,20:45:18.363,102900011009444,0.561,10.0,4.7,茄类,1011010501,6.68
2020-07-16,20:54:44.280,102900005116257,0.589,8.0,5.66,茄类,1011010501,6.68
2020-07-16,20:56:27.170,102900011009444,0.331,10.0,4.7,茄类,1011010501,6.68
2020-07-16,21:22:36.967,102900005116509,0.437,4.6,2.46,茄类,1011010501,6.68
2020-07-16,21:30:35.625,102900005116509,0.328,4.6,2.46,茄类,1011010501,6.68
2020-07-17,09:43:28.486,102900011009444,0.261,10.0,5.16,茄类,1011010501,6.68
2020-07-17,09:45:37.680,102900005116257,0.376,8.0,5.14,茄类,1011010501,6.68
2020-07-17,09:57:12.686,102900011009444,0.621,10.0,5.16,茄类,1011010501,6.68
2020-07-17,10:23:29.123,102900011009444,0.611,9.2,5.16,茄类,1011010501,6.68
2020-07-17,10:26:33.532,102900005116257,0.376,8.0,5.14,茄类,1011010501,6.68
2020-07-17,10:31:43.889,102900005116509,0.546,4.6,2.45,茄类,1011010501,6.68
2020-07-17,10:45:59.951,102900005116257,0.363,8.0,5.14,茄类,1011010501,6.68
2020-07-17,10:46:00.342,102900005116509,0.786,4.6,2.45,茄类,1011010501,6.68
2020-07-17,10:47:59.452,102900011009444,0.902,10.0,5.16,茄类,1011010501,6.68
2020-07-17,11:11:19.295,102900011009444,0.621,8.5,5.16,茄类,1011010501,6.68
2020-07-17,11:22:33.254,102900011009444,0.331,10.0,5.16,茄类,1011010501,6.68
2020-07-17,11:24:12.672,102900005116257,0.639,8.0,5.14,茄类,1011010501,6.68
2020-07-17,12:26:12.045,102900011009444,0.812,10.0,5.16,茄类,1011010501,6.68
2020-07-17,12:26:34.435,102900011009444,0.531,10.0,5.16,茄类,1011010501,6.68
2020-07-17,12:39:38.542,102900005116257,0.376,8.0,5.14,茄类,1011010501,6.68
2020-07-17,14:18:33.889,102900011009444,0.401,10.0,5.16,茄类,1011010501,6.68
2020-07-17,14:36:55.858,102900005116257,0.363,8.0,5.14,茄类,1011010501,6.68
2020-07-17,14:45:46.951,102900005116509,0.786,4.6,2.45,茄类,1011010501,6.68
2020-07-17,14:47:50.842,102900011009444,0.962,10.0,5.16,茄类,1011010501,6.68
2020-07-17,15:30:54.491,102900005116257,0.301,8.0,5.14,茄类,1011010501,6.68
2020-07-17,15:33:25.795,102900011009444,0.852,10.0,5.16,茄类,1011010501,6.68
2020-07-17,15:41:46.723,102900005116257,0.614,8.0,5.14,茄类,1011010501,6.68
2020-07-17,16:11:41.998,102900005116257,0.627,8.0,5.14,茄类,1011010501,6.68
2020-07-17,16:11:58.936,102900005116509,0.393,4.6,2.45,茄类,1011010501,6.68
2020-07-17,16:14:23.701,102900005116257,1.14,7.3,5.14,茄类,1011010501,6.68
2020-07-17,16:19:48.731,102900011009444,0.531,10.0,5.16,茄类,1011010501,6.68
2020-07-17,16:28:26.389,102900005116257,0.351,8.0,5.14,茄类,1011010501,6.68
2020-07-17,16:29:29.545,102900005116509,0.393,4.6,2.45,茄类,1011010501,6.68
2020-07-17,16:34:12.794,102900005116257,0.739,8.0,5.14,茄类,1011010501,6.68
2020-07-17,16:49:27.623,102900011009444,0.802,10.0,5.16,茄类,1011010501,6.68
2020-07-17,17:02:06.045,102900005116257,0.389,8.0,5.14,茄类,1011010501,6.68
2020-07-17,17:09:18.996,102900005116257,0.702,7.2,5.14,茄类,1011010501,6.68
2020-07-17,17:17:12.123,102900005116509,0.568,4.6,2.45,茄类,1011010501,6.68
2020-07-17,17:18:06.342,102900005116257,0.689,8.0,5.14,茄类,1011010501,6.68
2020-07-17,17:18:40.557,102900011009444,0.481,10.0,5.16,茄类,1011010501,6.68
2020-07-17,17:42:27.392,102900011009444,0.311,10.0,5.16,茄类,1011010501,6.68
2020-07-17,17:58:15.826,102900011009444,0.621,10.0,5.16,茄类,1011010501,6.68
2020-07-17,18:14:57.804,102900005116257,0.802,8.0,5.14,茄类,1011010501,6.68
2020-07-17,18:14:58.358,102900011009444,0.331,9.4,5.16,茄类,1011010501,6.68
2020-07-17,18:23:19.258,102900005116257,0.389,8.0,5.14,茄类,1011010501,6.68
2020-07-17,18:24:10.780,102900005116509,0.524,4.6,2.45,茄类,1011010501,6.68
2020-07-17,18:26:55.671,102900005116509,0.393,4.6,2.45,茄类,1011010501,6.68
2020-07-17,18:34:09.358,102900011009444,0.301,10.0,5.16,茄类,1011010501,6.68
2020-07-17,18:48:29.976,102900005116257,0.627,8.0,5.14,茄类,1011010501,6.68
2020-07-17,18:52:49.520,102900011009444,0.571,10.0,5.16,茄类,1011010501,6.68
2020-07-17,19:01:55.390,102900005116257,0.614,8.0,5.14,茄类,1011010501,6.68
2020-07-17,19:15:33.524,102900005116509,0.437,4.0,2.45,茄类,1011010501,6.68
2020-07-17,19:18:08.128,102900005116257,0.514,8.0,5.14,茄类,1011010501,6.68
2020-07-17,19:18:31.920,102900005116257,0.689,8.0,5.14,茄类,1011010501,6.68
2020-07-17,19:30:50.733,102900005116509,0.742,4.6,2.45,茄类,1011010501,6.68
2020-07-17,19:33:57.072,102900005116257,0.639,8.0,5.14,茄类,1011010501,6.68
2020-07-17,19:42:36.128,102900005116257,0.664,8.0,5.14,茄类,1011010501,6.68
2020-07-17,19:51:13.674,102900011009444,0.451,10.0,5.16,茄类,1011010501,6.68
2020-07-17,19:51:53.306,102900005116509,0.699,4.6,2.45,茄类,1011010501,6.68
2020-07-17,19:53:44.630,102900005116257,0.564,8.0,5.14,茄类,1011010501,6.68
2020-07-17,19:59:20.561,102900011009444,0.531,10.0,5.16,茄类,1011010501,6.68
2020-07-17,20:15:46.736,102900005116257,0.326,8.0,5.14,茄类,1011010501,6.68
2020-07-17,20:21:49.514,102900005116257,0.539,7.7,5.14,茄类,1011010501,6.68
2020-07-17,20:26:12.470,102900005116257,0.677,8.0,5.14,茄类,1011010501,6.68
2020-07-17,20:28:52.840,102900005116509,0.306,4.6,2.45,茄类,1011010501,6.68
2020-07-17,20:30:01.670,102900011009444,0.371,9.4,5.16,茄类,1011010501,6.68
2020-07-17,20:35:25.499,102900011009444,0.281,10.0,5.16,茄类,1011010501,6.68
2020-07-17,20:41:10.117,102900005116509,0.393,4.6,2.45,茄类,1011010501,6.68
2020-07-17,20:45:59.416,102900011009444,0.231,10.0,5.16,茄类,1011010501,6.68
2020-07-17,20:46:56.426,102900005116509,0.48,4.6,2.45,茄类,1011010501,6.68
2020-07-17,20:54:29.818,102900005116257,0.539,8.0,5.14,茄类,1011010501,6.68
2020-07-17,21:06:56.366,102900005116509,0.524,4.6,2.45,茄类,1011010501,6.68
2020-07-17,21:17:57.983,102900005116257,0.263,8.0,5.14,茄类,1011010501,6.68
2020-07-17,21:21:06.969,102900011009444,0.671,10.0,5.16,茄类,1011010501,6.68
2020-07-18,09:29:27.545,102900005116509,0.611,4.6,2.55,茄类,1011010501,6.68
2020-07-18,09:41:59.620,102900005116509,0.721,4.3,2.55,茄类,1011010501,6.68
2020-07-18,09:46:07.326,102900011009444,0.361,9.1,4.55,茄类,1011010501,6.68
2020-07-18,09:50:12.241,102900011009444,0.331,10.0,4.55,茄类,1011010501,6.68
2020-07-18,09:51:39.557,102900011009444,0.661,10.0,4.55,茄类,1011010501,6.68
2020-07-18,09:56:38.068,102900005116509,0.59,4.6,2.55,茄类,1011010501,6.68
2020-07-18,09:56:40.076,102900011009444,0.611,10.0,4.55,茄类,1011010501,6.68
2020-07-18,09:58:28.153,102900005116509,0.786,4.6,2.55,茄类,1011010501,6.68
2020-07-18,10:03:08.748,102900011009444,0.481,10.0,4.55,茄类,1011010501,6.68
2020-07-18,10:15:56.144,102900005116509,0.983,4.6,2.55,茄类,1011010501,6.68
2020-07-18,10:17:47.389,102900011009444,0.301,10.0,4.55,茄类,1011010501,6.68
2020-07-18,10:24:18.749,102900011009444,0.241,10.0,4.55,茄类,1011010501,6.68
2020-07-18,10:28:34.561,102900005116257,0.764,8.0,5.14,茄类,1011010501,6.68
2020-07-18,10:32:10.025,102900005116257,0.276,8.0,5.14,茄类,1011010501,6.68
2020-07-18,10:33:59.713,102900005116257,0.639,8.0,5.14,茄类,1011010501,6.68
2020-07-18,10:35:20.451,102900005116257,0.326,8.0,5.14,茄类,1011010501,6.68
2020-07-18,10:35:47.611,102900011009444,0.511,10.0,4.55,茄类,1011010501,6.68
2020-07-18,10:38:10.467,102900005116257,0.764,8.0,5.14,茄类,1011010501,6.68
2020-07-18,10:38:56.873,102900005116509,0.502,4.6,2.55,茄类,1011010501,6.68
2020-07-18,10:39:58.830,102900005116509,0.633,4.6,2.55,茄类,1011010501,6.68
2020-07-18,10:43:59.826,102900011009444,0.391,10.0,4.55,茄类,1011010501,6.68
2020-07-18,10:45:54.498,102900005116257,0.539,8.0,5.14,茄类,1011010501,6.68
2020-07-18,10:50:19.436,102900011009444,0.421,10.0,4.55,茄类,1011010501,6.68
2020-07-18,11:10:38.389,102900005116509,0.786,4.6,2.55,茄类,1011010501,6.68
2020-07-18,11:21:47.295,102900005116509,0.764,4.0,2.55,茄类,1011010501,6.68
2020-07-18,11:22:07.111,102900005116509,0.895,4.6,2.55,茄类,1011010501,6.68
2020-07-18,11:22:47.733,102900005116257,0.526,8.0,5.14,茄类,1011010501,6.68
2020-07-18,11:24:28.856,102900011009444,0.421,10.0,4.55,茄类,1011010501,6.68
2020-07-18,11:33:48.188,102900011009444,0.361,10.0,4.55,茄类,1011010501,6.68
2020-07-18,11:34:53.139,102900011009444,0.671,10.0,4.55,茄类,1011010501,6.68
2020-07-18,11:39:56.015,102900005116257,0.338,8.0,5.14,茄类,1011010501,6.68
2020-07-18,11:41:04.436,102900005116509,0.611,1.8,2.55,茄类,1011010501,6.68
2020-07-18,11:43:48.873,102900005116257,0.389,8.0,5.14,茄类,1011010501,6.68
2020-07-18,11:53:21.779,102900005116509,0.371,4.6,2.55,茄类,1011010501,6.68
2020-07-18,11:54:43.326,102900005116257,0.288,8.0,5.14,茄类,1011010501,6.68
2020-07-18,12:03:46.608,102900005116509,0.502,4.6,2.55,茄类,1011010501,6.68
2020-07-18,12:05:57.141,102900011009444,0.401,10.0,4.55,茄类,1011010501,6.68
2020-07-18,12:06:11.815,102900005116257,0.99,8.0,5.14,茄类,1011010501,6.68
2020-07-18,12:07:10.015,102900005116509,0.742,4.6,2.55,茄类,1011010501,6.68
2020-07-18,12:14:38.826,102900011009444,0.451,10.0,4.55,茄类,1011010501,6.68
2020-07-18,12:21:44.323,102900011009444,0.992,9.0,4.55,茄类,1011010501,6.68
2020-07-18,12:23:40.795,102900005116257,0.639,7.4,5.14,茄类,1011010501,6.68
2020-07-18,12:32:06.045,102900011009444,0.631,10.0,4.55,茄类,1011010501,6.68
2020-07-18,12:39:22.936,102900011009444,0.601,10.0,4.55,茄类,1011010501,6.68
2020-07-18,12:39:31.451,102900005116509,0.371,4.2,2.55,茄类,1011010501,6.68
2020-07-18,12:40:11.076,102900005116257,0.451,8.0,5.14,茄类,1011010501,6.68
2020-07-18,12:41:22.087,102900011009444,0.511,10.0,4.55,茄类,1011010501,6.68
2020-07-18,12:48:53.823,102900005116509,0.568,4.6,2.55,茄类,1011010501,6.68
2020-07-18,12:51:08.430,102900005116509,0.502,4.6,2.55,茄类,1011010501,6.68
2020-07-18,13:27:57.061,102900005116509,0.611,4.6,2.55,茄类,1011010501,6.68
2020-07-18,13:33:33.401,102900005116509,1.463,4.6,2.55,茄类,1011010501,6.68
2020-07-18,13:48:46.308,102900005116509,0.415,4.6,2.55,茄类,1011010501,6.68
2020-07-18,14:10:03.115,102900005116509,0.611,4.6,2.55,茄类,1011010501,6.68
2020-07-18,14:28:48.264,102900005116257,0.89,8.0,5.14,茄类,1011010501,6.68
2020-07-18,14:35:58.545,102900005116509,0.611,4.3,2.55,茄类,1011010501,6.68
2020-07-18,14:51:45.433,102900011009444,0.802,10.0,4.55,茄类,1011010501,6.68
2020-07-18,14:59:10.221,102900005116509,0.633,4.6,2.55,茄类,1011010501,6.68
2020-07-18,15:03:51.264,102900005116257,0.501,7.5,5.14,茄类,1011010501,6.68
2020-07-18,15:09:12.767,102900005116509,0.983,4.6,2.55,茄类,1011010501,6.68
2020-07-18,15:44:25.340,102900005116257,0.627,6.8,5.14,茄类,1011010501,6.68
2020-07-18,15:49:34.311,102900011009444,0.551,10.0,4.55,茄类,1011010501,6.68
2020-07-18,15:52:20.290,102900005116257,0.489,8.0,5.14,茄类,1011010501,6.68
2020-07-18,15:59:50.842,102900011009444,0.671,9.3,4.55,茄类,1011010501,6.68
2020-07-18,16:03:29.968,102900011009444,0.271,10.0,4.55,茄类,1011010501,6.68
2020-07-18,16:11:40.999,102900011009444,0.371,10.0,4.55,茄类,1011010501,6.68
2020-07-18,16:13:17.025,102900011009444,0.912,10.0,4.55,茄类,1011010501,6.68
2020-07-18,16:20:07.295,102900005116257,0.576,7.3,5.14,茄类,1011010501,6.68
2020-07-18,16:36:01.670,102900011009444,0.611,10.0,4.55,茄类,1011010501,6.68
2020-07-18,16:51:44.147,102900005116257,0.514,8.0,5.14,茄类,1011010501,6.68
2020-07-18,16:51:48.905,102900005116509,0.633,4.6,2.55,茄类,1011010501,6.68
